date,Country,Continent,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,vaccine,total_vaccinations
2021-11-21,Switzerland,Europe,36490,950580,75,11020,Pfizer-BioNTech,4030950
2021-11-28,Switzerland,Europe,50255,1000835,108,11128,Johnson&Johnson,38041
2021-11-28,Switzerland,Europe,50255,1000835,108,11128,Moderna,7630552
2021-11-28,Switzerland,Europe,50255,1000835,108,11128,Pfizer-BioNTech,4171761
2021-12-05,Switzerland,Europe,62367,1063202,168,11296,Johnson&Johnson,42164
2021-12-05,Switzerland,Europe,62367,1063202,168,11296,Moderna,7820074
2021-12-05,Switzerland,Europe,62367,1063202,168,11296,Pfizer-BioNTech,4346621
2021-12-12,Switzerland,Europe,64851,1128053,185,11481,Johnson&Johnson,46475
2021-12-12,Switzerland,Europe,64851,1128053,185,11481,Moderna,8057346
2021-12-12,Switzerland,Europe,64851,1128053,185,11481,Pfizer-BioNTech,4558247
2021-12-19,Switzerland,Europe,60637,1188690,195,11676,Johnson&Johnson,50249
2021-12-19,Switzerland,Europe,60637,1188690,195,11676,Moderna,8341499
2021-12-19,Switzerland,Europe,60637,1188690,195,11676,Pfizer-BioNTech,4769773
2021-12-26,Switzerland,Europe,64940,1253630,152,11828,Johnson&Johnson,52378
2021-12-26,Switzerland,Europe,64940,1253630,152,11828,Moderna,8561617
2021-12-26,Switzerland,Europe,64940,1253630,152,11828,Pfizer-BioNTech,4918642
2022-01-02,Switzerland,Europe,106733,1360363,135,11963,Johnson&Johnson,53777
2022-01-02,Switzerland,Europe,106733,1360363,135,11963,Moderna,8753588
2022-01-02,Switzerland,Europe,106733,1360363,135,11963,Pfizer-BioNTech,5036591
2022-01-09,Switzerland,Europe,180267,1540630,104,12067,Johnson&Johnson,55626
2022-01-09,Switzerland,Europe,180267,1540630,104,12067,Moderna,9059282
2022-01-09,Switzerland,Europe,180267,1540630,104,12067,Pfizer-BioNTech,5223553
2022-01-16,Switzerland,Europe,183977,1724607,96,12163,Johnson&Johnson,56898
2022-01-16,Switzerland,Europe,183977,1724607,96,12163,Moderna,9323388
2022-01-16,Switzerland,Europe,183977,1724607,96,12163,Pfizer-BioNTech,5395549
2022-01-23,Switzerland,Europe,233883,1958490,115,12278,Johnson&Johnson,57753
2022-01-23,Switzerland,Europe,233883,1958490,115,12278,Moderna,9506502
2022-01-23,Switzerland,Europe,233883,1958490,115,12278,Pfizer-BioNTech,5524813
2022-01-30,Switzerland,Europe,248789,2207279,93,12371,Johnson&Johnson,58294
2022-01-30,Switzerland,Europe,248789,2207279,93,12371,Moderna,9611401
2022-01-30,Switzerland,Europe,248789,2207279,93,12371,Pfizer-BioNTech,5613006
2022-02-06,Switzerland,Europe,205272,2412551,105,12476,Johnson&Johnson,58774
2022-02-06,Switzerland,Europe,205272,2412551,105,12476,Moderna,9664854
2022-02-06,Switzerland,Europe,205272,2412551,105,12476,Pfizer-BioNTech,5672921
2022-02-13,Switzerland,Europe,154937,2567488,106,12582,Johnson&Johnson,59089
2022-02-13,Switzerland,Europe,154937,2567488,106,12582,Moderna,9698210
2022-02-13,Switzerland,Europe,154937,2567488,106,12582,Pfizer-BioNTech,5715609
2022-02-20,Switzerland,Europe,112509,2679997,72,12654,Johnson&Johnson,59304
2022-02-20,Switzerland,Europe,112509,2679997,72,12654,Moderna,9718695
2022-02-20,Switzerland,Europe,112509,2679997,72,12654,Pfizer-BioNTech,5743426
2022-02-27,Switzerland,Europe,103924,2783921,83,12737,Johnson&Johnson,59482
2022-02-27,Switzerland,Europe,103924,2783921,83,12737,Moderna,9731489
2022-02-27,Switzerland,Europe,103924,2783921,83,12737,Pfizer-BioNTech,5760635
2022-03-06,Switzerland,Europe,146239,2930160,58,12795,Johnson&Johnson,59620
2022-03-06,Switzerland,Europe,146239,2930160,58,12795,Moderna,9739497
2022-03-06,Switzerland,Europe,146239,2930160,58,12795,Pfizer-BioNTech,5771603
2022-03-13,Switzerland,Europe,188362,3118522,64,12859,Johnson&Johnson,59755
2022-03-13,Switzerland,Europe,188362,3118522,64,12859,Moderna,9746713
2022-03-13,Switzerland,Europe,188362,3118522,64,12859,Pfizer-BioNTech,5780467
2022-03-20,Switzerland,Europe,186746,3305268,96,12955,Johnson&Johnson,59887
2022-03-20,Switzerland,Europe,186746,3305268,96,12955,Moderna,9753912
2022-03-20,Switzerland,Europe,186746,3305268,96,12955,Pfizer-BioNTech,5788308
2022-03-27,Switzerland,Europe,126868,3432136,89,13044,Johnson&Johnson,60008
2022-03-27,Switzerland,Europe,126868,3432136,89,13044,Moderna,9761651
2022-03-27,Switzerland,Europe,126868,3432136,89,13044,Pfizer-BioNTech,5796125
2021-02-28,Ukraine,Europe,44472,1309853,895,23480,AstraZeneca,3141
2021-03-07,Ukraine,Europe,55376,1365229,1145,24625,AstraZeneca,17947
2021-03-14,Ukraine,Europe,60038,1425267,1238,25863,AstraZeneca,53155
2021-03-21,Ukraine,Europe,80339,1505606,1643,27506,AstraZeneca,111025
2021-03-28,Ukraine,Europe,104522,1610128,2057,29563,AstraZeneca,198465
2021-04-04,Ukraine,Europe,103479,1713607,2454,32017,AstraZeneca,291824
2021-04-11,Ukraine,Europe,105217,1818824,2714,34731,AstraZeneca,378269
2021-04-18,Ukraine,Europe,91911,1910735,2699,37430,AstraZeneca,446389
2021-04-18,Ukraine,Europe,91911,1910735,2699,37430,Pfizer-BioNTech,366
2021-04-18,Ukraine,Europe,91911,1910735,2699,37430,Sinovac,3895
2021-04-25,Ukraine,Europe,77317,1988052,2518,39948,AstraZeneca,470683
2021-04-25,Ukraine,Europe,77317,1988052,2518,39948,Pfizer-BioNTech,24012
2021-04-25,Ukraine,Europe,77317,1988052,2518,39948,Sinovac,33338
2021-05-02,Ukraine,Europe,55605,2043657,2232,42180,AstraZeneca,649816
2021-05-02,Ukraine,Europe,55605,2043657,2232,42180,Pfizer-BioNTech,44334
2021-05-02,Ukraine,Europe,55605,2043657,2232,42180,Sinovac,61241
2021-05-09,Ukraine,Europe,36932,2080589,1872,44052,AstraZeneca,741805
2021-05-09,Ukraine,Europe,36932,2080589,1872,44052,Pfizer-BioNTech,51858
2021-05-09,Ukraine,Europe,36932,2080589,1872,44052,Sinovac,70426
2021-05-16,Ukraine,Europe,33146,2113735,1562,45614,AstraZeneca,804026
2021-05-16,Ukraine,Europe,33146,2113735,1562,45614,Pfizer-BioNTech,69006
2021-05-16,Ukraine,Europe,33146,2113735,1562,45614,Sinovac,85520
2021-05-23,Ukraine,Europe,27840,2141575,1262,46876,Johnson&Johnson,219
2021-05-23,Ukraine,Europe,27840,2141575,1262,46876,AstraZeneca,839766
2021-05-23,Ukraine,Europe,27840,2141575,1262,46876,Pfizer-BioNTech,94818
2021-05-23,Ukraine,Europe,27840,2141575,1262,46876,Sinovac,119336
2021-05-30,Ukraine,Europe,19626,2161201,1260,48136,Johnson&Johnson,224
2021-05-30,Ukraine,Europe,19626,2161201,1260,48136,AstraZeneca,858829
2021-05-30,Ukraine,Europe,19626,2161201,1260,48136,Pfizer-BioNTech,110276
2021-05-30,Ukraine,Europe,19626,2161201,1260,48136,Sinovac,178252
2021-06-06,Ukraine,Europe,11571,2172772,519,48655,Johnson&Johnson,390
2021-06-06,Ukraine,Europe,11571,2172772,519,48655,AstraZeneca,863919
2021-06-06,Ukraine,Europe,11571,2172772,519,48655,Pfizer-BioNTech,236169
2021-06-06,Ukraine,Europe,11571,2172772,519,48655,Sinovac,287646
2021-06-13,Ukraine,Europe,9373,2182145,544,49199,Johnson&Johnson,390
2021-06-13,Ukraine,Europe,9373,2182145,544,49199,AstraZeneca,943358
2021-06-13,Ukraine,Europe,9373,2182145,544,49199,Pfizer-BioNTech,341688
2021-06-13,Ukraine,Europe,9373,2182145,544,49199,Sinovac,433063
2021-06-20,Ukraine,Europe,5609,2187754,292,49491,Johnson&Johnson,390
2021-06-20,Ukraine,Europe,5609,2187754,292,49491,AstraZeneca,1051084
2021-06-20,Ukraine,Europe,5609,2187754,292,49491,Pfizer-BioNTech,484352
2021-06-20,Ukraine,Europe,5609,2187754,292,49491,Sinovac,550666
2021-06-27,Ukraine,Europe,4360,2192114,249,49740,Johnson&Johnson,390
2021-06-27,Ukraine,Europe,4360,2192114,249,49740,AstraZeneca,1144288
2021-06-27,Ukraine,Europe,4360,2192114,249,49740,Pfizer-BioNTech,659260
2021-06-27,Ukraine,Europe,4360,2192114,249,49740,Sinovac,680828
2021-07-04,Ukraine,Europe,3429,2195543,184,49924,Johnson&Johnson,390
2021-07-04,Ukraine,Europe,3429,2195543,184,49924,AstraZeneca,1222068
2021-07-04,Ukraine,Europe,3429,2195543,184,49924,Pfizer-BioNTech,840418
2021-07-04,Ukraine,Europe,3429,2195543,184,49924,Sinovac,862504
2021-07-11,Ukraine,Europe,3551,2199094,154,50078,Johnson&Johnson,390
2021-07-11,Ukraine,Europe,3551,2199094,154,50078,AstraZeneca,1294390
2021-07-11,Ukraine,Europe,3551,2199094,154,50078,Pfizer-BioNTech,1117924
2021-07-11,Ukraine,Europe,3551,2199094,154,50078,Sinovac,1076628
2021-07-18,Ukraine,Europe,3301,2202395,93,50171,Johnson&Johnson,478
2021-07-18,Ukraine,Europe,3301,2202395,93,50171,AstraZeneca,1352425
2021-07-18,Ukraine,Europe,3301,2202395,93,50171,Pfizer-BioNTech,1467410
2021-07-18,Ukraine,Europe,3301,2202395,93,50171,Sinovac,1278335
2021-07-25,Ukraine,Europe,4154,2206549,143,50314,Johnson&Johnson,478
2021-07-25,Ukraine,Europe,4154,2206549,143,50314,Moderna,116720
2021-07-25,Ukraine,Europe,4154,2206549,143,50314,AstraZeneca,1464572
2021-07-25,Ukraine,Europe,4154,2206549,143,50314,Pfizer-BioNTech,1731433
2021-07-25,Ukraine,Europe,4154,2206549,143,50314,Sinovac,1499297
2021-08-01,Ukraine,Europe,4705,2211254,81,50395,Johnson&Johnson,497
2021-08-01,Ukraine,Europe,4705,2211254,81,50395,Moderna,401037
2021-08-01,Ukraine,Europe,4705,2211254,81,50395,AstraZeneca,1576830
2021-08-01,Ukraine,Europe,4705,2211254,81,50395,Pfizer-BioNTech,1965250
2021-08-01,Ukraine,Europe,4705,2211254,81,50395,Sinovac,1689169
2021-08-08,Ukraine,Europe,5921,2217175,145,50540,Johnson&Johnson,5497
2021-08-08,Ukraine,Europe,5921,2217175,145,50540,Moderna,714930
2021-08-08,Ukraine,Europe,5921,2217175,145,50540,AstraZeneca,1626160
2021-08-08,Ukraine,Europe,5921,2217175,145,50540,Pfizer-BioNTech,2305795
2021-08-08,Ukraine,Europe,5921,2217175,145,50540,Sinovac,1886336
2021-08-15,Ukraine,Europe,6879,2224054,169,50709,Johnson&Johnson,12997
2021-08-15,Ukraine,Europe,6879,2224054,169,50709,Moderna,1037116
2021-08-15,Ukraine,Europe,6879,2224054,169,50709,AstraZeneca,1670630
2021-08-15,Ukraine,Europe,6879,2224054,169,50709,Pfizer-BioNTech,2631231
2021-08-15,Ukraine,Europe,6879,2224054,169,50709,Sinovac,2108792
2021-08-22,Ukraine,Europe,9078,2233132,231,50940,Johnson&Johnson,16297
2021-08-22,Ukraine,Europe,9078,2233132,231,50940,Moderna,1166838
2021-08-22,Ukraine,Europe,9078,2233132,231,50940,AstraZeneca,1721628
2021-08-22,Ukraine,Europe,9078,2233132,231,50940,Pfizer-BioNTech,2936854
2021-08-22,Ukraine,Europe,9078,2233132,231,50940,Sinovac,2366417
2021-08-29,Ukraine,Europe,9533,2242665,238,51178,Johnson&Johnson,18252
2021-08-29,Ukraine,Europe,9533,2242665,238,51178,Moderna,1428491
2021-08-29,Ukraine,Europe,9533,2242665,238,51178,AstraZeneca,1777291
2021-08-29,Ukraine,Europe,9533,2242665,238,51178,Pfizer-BioNTech,3164602
2021-08-29,Ukraine,Europe,9533,2242665,238,51178,Sinovac,2543004
2021-09-05,Ukraine,Europe,13367,2256032,263,51441,Johnson&Johnson,19252
2021-09-05,Ukraine,Europe,13367,2256032,263,51441,Moderna,1740754
2021-09-05,Ukraine,Europe,13367,2256032,263,51441,AstraZeneca,1826201
2021-09-05,Ukraine,Europe,13367,2256032,263,51441,Pfizer-BioNTech,3451907
2021-09-05,Ukraine,Europe,13367,2256032,263,51441,Sinovac,2751387
2021-09-12,Ukraine,Europe,19517,2275549,359,51800,Johnson&Johnson,20052
2021-09-12,Ukraine,Europe,19517,2275549,359,51800,Moderna,2049898
2021-09-12,Ukraine,Europe,19517,2275549,359,51800,AstraZeneca,1889112
2021-09-12,Ukraine,Europe,19517,2275549,359,51800,Pfizer-BioNTech,3791301
2021-09-12,Ukraine,Europe,19517,2275549,359,51800,Sinovac,2960581
2021-09-19,Ukraine,Europe,32822,2308371,559,52359,Johnson&Johnson,20680
2021-09-19,Ukraine,Europe,32822,2308371,559,52359,Moderna,2133932
2021-09-19,Ukraine,Europe,32822,2308371,559,52359,AstraZeneca,1997827
2021-09-19,Ukraine,Europe,32822,2308371,559,52359,Pfizer-BioNTech,4142386
2021-09-19,Ukraine,Europe,32822,2308371,559,52359,Sinovac,3162023
2021-09-26,Ukraine,Europe,44759,2353130,801,53160,Johnson&Johnson,20680
2021-09-26,Ukraine,Europe,44759,2353130,801,53160,Moderna,2133932
2021-09-26,Ukraine,Europe,44759,2353130,801,53160,AstraZeneca,2134561
2021-09-26,Ukraine,Europe,44759,2353130,801,53160,Pfizer-BioNTech,4558226
2021-09-26,Ukraine,Europe,44759,2353130,801,53160,Sinovac,3392964
2021-10-03,Ukraine,Europe,64606,2417736,1169,54329,Johnson&Johnson,20680
2021-10-03,Ukraine,Europe,64606,2417736,1169,54329,Moderna,2133932
2021-10-03,Ukraine,Europe,64606,2417736,1169,54329,AstraZeneca,2258225
2021-10-03,Ukraine,Europe,64606,2417736,1169,54329,Pfizer-BioNTech,4954764
2021-10-03,Ukraine,Europe,64606,2417736,1169,54329,Sinovac,3594906
2021-10-10,Ukraine,Europe,90079,2507815,1811,56140,Johnson&Johnson,20680
2021-10-10,Ukraine,Europe,90079,2507815,1811,56140,Moderna,2133932
2021-10-10,Ukraine,Europe,90079,2507815,1811,56140,AstraZeneca,2370759
2021-10-10,Ukraine,Europe,90079,2507815,1811,56140,Pfizer-BioNTech,5355185
2021-10-10,Ukraine,Europe,90079,2507815,1811,56140,Sinovac,3803347
2021-10-17,Ukraine,Europe,94605,2602420,2109,58249,Johnson&Johnson,20680
2021-10-17,Ukraine,Europe,94605,2602420,2109,58249,Moderna,2133932
2021-10-17,Ukraine,Europe,94605,2602420,2109,58249,AstraZeneca,2502686
2021-10-17,Ukraine,Europe,94605,2602420,2109,58249,Pfizer-BioNTech,5773863
2021-10-17,Ukraine,Europe,94605,2602420,2109,58249,Sinovac,4015094
2021-10-24,Ukraine,Europe,139344,2741764,3392,61641,Johnson&Johnson,20680
2021-10-24,Ukraine,Europe,139344,2741764,3392,61641,Moderna,2133932
2021-10-24,Ukraine,Europe,139344,2741764,3392,61641,AstraZeneca,2778559
2021-10-24,Ukraine,Europe,139344,2741764,3392,61641,Pfizer-BioNTech,6531175
2021-10-24,Ukraine,Europe,139344,2741764,3392,61641,Sinovac,4491014
2021-10-31,Ukraine,Europe,152199,2893963,3825,65466,Johnson&Johnson,20680
2021-10-31,Ukraine,Europe,152199,2893963,3825,65466,Moderna,2133932
2021-10-31,Ukraine,Europe,152199,2893963,3825,65466,AstraZeneca,3104675
2021-10-31,Ukraine,Europe,152199,2893963,3825,65466,Pfizer-BioNTech,7331268
2021-10-31,Ukraine,Europe,152199,2893963,3825,65466,Sinovac,5105036
2021-11-07,Ukraine,Europe,152263,3046226,4530,69996,Johnson&Johnson,20680
2021-11-07,Ukraine,Europe,152263,3046226,4530,69996,Moderna,2133932
2021-11-07,Ukraine,Europe,152263,3046226,4530,69996,AstraZeneca,3278967
2021-11-07,Ukraine,Europe,152263,3046226,4530,69996,Pfizer-BioNTech,8055432
2021-11-07,Ukraine,Europe,152263,3046226,4530,69996,Sinovac,5855324
2021-11-14,Ukraine,Europe,139941,3186167,4591,74587,Johnson&Johnson,20680
2021-11-14,Ukraine,Europe,139941,3186167,4591,74587,Moderna,2145818
2021-11-14,Ukraine,Europe,139941,3186167,4591,74587,AstraZeneca,3410177
2021-11-14,Ukraine,Europe,139941,3186167,4591,74587,Pfizer-BioNTech,8838711
2021-11-14,Ukraine,Europe,139941,3186167,4591,74587,Sinovac,6535491
2021-11-21,Ukraine,Europe,111965,3298132,4450,79037,Johnson&Johnson,20680
2021-11-21,Ukraine,Europe,111965,3298132,4450,79037,Moderna,2216010
2021-11-21,Ukraine,Europe,111965,3298132,4450,79037,AstraZeneca,3578074
2021-11-21,Ukraine,Europe,111965,3298132,4450,79037,Pfizer-BioNTech,9625099
2021-11-21,Ukraine,Europe,111965,3298132,4450,79037,Sinovac,7229572
2021-11-28,Ukraine,Europe,87420,3385552,3814,82851,Johnson&Johnson,20680
2021-11-28,Ukraine,Europe,87420,3385552,3814,82851,Moderna,2314610
2021-11-28,Ukraine,Europe,87420,3385552,3814,82851,AstraZeneca,3768884
2021-11-28,Ukraine,Europe,87420,3385552,3814,82851,Pfizer-BioNTech,10331455
2021-11-28,Ukraine,Europe,87420,3385552,3814,82851,Sinovac,7852601
2021-12-05,Ukraine,Europe,74128,3459680,3106,85957,Johnson&Johnson,20680
2021-12-05,Ukraine,Europe,74128,3459680,3106,85957,Moderna,2456662
2021-12-05,Ukraine,Europe,74128,3459680,3106,85957,AstraZeneca,3821569
2021-12-05,Ukraine,Europe,74128,3459680,3106,85957,Pfizer-BioNTech,10913053
2021-12-05,Ukraine,Europe,74128,3459680,3106,85957,Sinovac,8347177
2021-12-12,Ukraine,Europe,61210,3520890,2695,88652,Johnson&Johnson,20680
2021-12-12,Ukraine,Europe,61210,3520890,2695,88652,Moderna,2541687
2021-12-12,Ukraine,Europe,61210,3520890,2695,88652,AstraZeneca,3858667
2021-12-12,Ukraine,Europe,61210,3520890,2695,88652,Pfizer-BioNTech,11449778
2021-12-12,Ukraine,Europe,61210,3520890,2695,88652,Sinovac,8718282
2021-12-19,Ukraine,Europe,47521,3568411,2047,90699,Johnson&Johnson,20680
2021-12-19,Ukraine,Europe,47521,3568411,2047,90699,Moderna,2616518
2021-12-19,Ukraine,Europe,47521,3568411,2047,90699,AstraZeneca,3931230
2021-12-19,Ukraine,Europe,47521,3568411,2047,90699,Pfizer-BioNTech,11827066
2021-12-19,Ukraine,Europe,47521,3568411,2047,90699,Sinovac,8977855
2021-12-26,Ukraine,Europe,37673,3606084,1834,92533,Johnson&Johnson,20680
2021-12-26,Ukraine,Europe,37673,3606084,1834,92533,Moderna,2704436
2021-12-26,Ukraine,Europe,37673,3606084,1834,92533,AstraZeneca,3965408
2021-12-26,Ukraine,Europe,37673,3606084,1834,92533,Pfizer-BioNTech,12160788
2021-12-26,Ukraine,Europe,37673,3606084,1834,92533,Sinovac,9158187
2022-01-02,Ukraine,Europe,27983,3634067,1205,93738,Johnson&Johnson,20680
2022-01-02,Ukraine,Europe,27983,3634067,1205,93738,Moderna,2774659
2022-01-02,Ukraine,Europe,27983,3634067,1205,93738,AstraZeneca,3980747
2022-01-02,Ukraine,Europe,27983,3634067,1205,93738,Pfizer-BioNTech,12423868
2022-01-02,Ukraine,Europe,27983,3634067,1205,93738,Sinovac,9257611
2022-01-09,Ukraine,Europe,28100,3662167,1024,94762,Johnson&Johnson,20680
2022-01-09,Ukraine,Europe,28100,3662167,1024,94762,Moderna,2829254
2022-01-09,Ukraine,Europe,28100,3662167,1024,94762,AstraZeneca,3988898
2022-01-09,Ukraine,Europe,28100,3662167,1024,94762,Pfizer-BioNTech,12644387
2022-01-09,Ukraine,Europe,28100,3662167,1024,94762,Sinovac,9337124
2022-01-16,Ukraine,Europe,55088,3717255,1036,95798,Johnson&Johnson,20680
2022-01-16,Ukraine,Europe,55088,3717255,1036,95798,Moderna,2867725
2022-01-16,Ukraine,Europe,55088,3717255,1036,95798,AstraZeneca,4003627
2022-01-16,Ukraine,Europe,55088,3717255,1036,95798,Pfizer-BioNTech,13040833
2022-01-16,Ukraine,Europe,55088,3717255,1036,95798,Sinovac,9439512
2022-01-23,Ukraine,Europe,110840,3828095,921,96719,Johnson&Johnson,20680
2022-01-23,Ukraine,Europe,110840,3828095,921,96719,Moderna,2910092
2022-01-23,Ukraine,Europe,110840,3828095,921,96719,AstraZeneca,4015059
2022-01-23,Ukraine,Europe,110840,3828095,921,96719,Pfizer-BioNTech,13393012
2022-01-23,Ukraine,Europe,110840,3828095,921,96719,Sinovac,9513249
2022-01-30,Ukraine,Europe,194125,4022220,921,97640,Johnson&Johnson,20680
2022-01-30,Ukraine,Europe,194125,4022220,921,97640,Moderna,2949675
2022-01-30,Ukraine,Europe,194125,4022220,921,97640,AstraZeneca,4023685
2022-01-30,Ukraine,Europe,194125,4022220,921,97640,Pfizer-BioNTech,13725619
2022-01-30,Ukraine,Europe,194125,4022220,921,97640,Sinovac,9580922
2022-02-06,Ukraine,Europe,242942,4265162,1189,98829,Johnson&Johnson,20680
2022-02-06,Ukraine,Europe,242942,4265162,1189,98829,Moderna,2980084
2022-02-06,Ukraine,Europe,242942,4265162,1189,98829,AstraZeneca,4029295
2022-02-06,Ukraine,Europe,242942,4265162,1189,98829,Pfizer-BioNTech,14045627
2022-02-06,Ukraine,Europe,242942,4265162,1189,98829,Sinovac,9642922
2022-02-13,Ukraine,Europe,235256,4500418,1558,100387,Johnson&Johnson,20680
2022-02-13,Ukraine,Europe,235256,4500418,1558,100387,Moderna,3007446
2022-02-13,Ukraine,Europe,235256,4500418,1558,100387,AstraZeneca,4034517
2022-02-13,Ukraine,Europe,235256,4500418,1558,100387,Pfizer-BioNTech,14351243
2022-02-13,Ukraine,Europe,235256,4500418,1558,100387,Sinovac,9713010
2022-02-20,Ukraine,Europe,191640,4692058,1695,102082,Johnson&Johnson,20680
2022-02-20,Ukraine,Europe,191640,4692058,1695,102082,Moderna,3032255
2022-02-20,Ukraine,Europe,191640,4692058,1695,102082,AstraZeneca,4039060
2022-02-20,Ukraine,Europe,191640,4692058,1695,102082,Pfizer-BioNTech,14631227
2022-02-20,Ukraine,Europe,191640,4692058,1695,102082,Sinovac,9774156
2021-02-28,Uruguay,South America,5165,56542,38,601,AstraZeneca,7
2021-02-28,Uruguay,South America,5165,56542,38,601,Pfizer-BioNTech,18
2021-02-28,Uruguay,South America,5165,56542,38,601,Sinovac,375
2021-03-07,Uruguay,South America,5387,61929,36,637,AstraZeneca,54
2021-03-07,Uruguay,South America,5387,61929,36,637,Pfizer-BioNTech,102
2021-03-07,Uruguay,South America,5387,61929,36,637,Sinovac,72615
2021-03-14,Uruguay,South America,7145,69074,52,689,AstraZeneca,62
2021-03-14,Uruguay,South America,7145,69074,52,689,Pfizer-BioNTech,32422
2021-03-14,Uruguay,South America,7145,69074,52,689,Sinovac,171105
2021-03-21,Uruguay,South America,9327,78401,71,760,AstraZeneca,106
2021-03-21,Uruguay,South America,9327,78401,71,760,Pfizer-BioNTech,42558
2021-03-21,Uruguay,South America,9327,78401,71,760,Sinovac,272244
2021-03-28,Uruguay,South America,13942,92343,115,875,AstraZeneca,126
2021-03-28,Uruguay,South America,13942,92343,115,875,Pfizer-BioNTech,108799
2021-03-28,Uruguay,South America,13942,92343,115,875,Sinovac,414487
2021-04-04,Uruguay,South America,19225,111568,166,1041,AstraZeneca,160
2021-04-04,Uruguay,South America,19225,111568,166,1041,Pfizer-BioNTech,156770
2021-04-04,Uruguay,South America,19225,111568,166,1041,Sinovac,640676
